vpid,artist
m00020x0,Young Fathers
m00020x0,slowthai
m00020x4,Fairport Convention
m00020x4,Flat Worms
m00020x4,Half Japanese
m00020x4,Hen Ogledd
m00020x4,Jonathan Richman
m00020x4,Lavinia Blackwall
m00020x4,Mott the Hoople
m00020x4,Pom Poko
m00020x4,Robert Forster
m00020x4,Rozi Plain
m00020x4,Shana Cleveland
m00020x4,The Clash
m00020x4,The Meteors
m00020x4,The Stroppies
m00020x4,The Velvet Underground
m00020x4,Thomas Tantrum
m00020x8,Alison Krauss & Union Station
m00020x8,Augustus Pablo
m00020x8,Aztec Camera
m00020x8,Bert Jansch
m00020x8,Bog-Shed
m00020x8,Brian Eno
m00020x8,Dan Amor
m00020x8,Diblo Diabala
m00020x8,Fat White Family
m00020x8,JOSIN
m00020x8,Laura Veirs
m00020x8,Mildred Maude
m00020x8,My Bloody Valentine
m00020x8,Ouzo Bazooka
m00020x8,Pitou
m00020x8,Pye Corner Audio
m00020x8,Raven
m00020x8,Robert Lloyd & The New Four Seasons
m00020x8,Roy Loney and the Phantom Movers
m00020x8,Rozi Plian
m00020x8,Savage Mansion
m00020x8,Snapped Ankles
m00020x8,Subhumans
m00020x8,Sweet Baboo
m00020x8,Te'amir
m00020x8,Teenage Fanclub
m00020x8,The Boothill Foot-Tappers
m00020x8,The Carpettes
m00020x8,The Monkees
m00020x8,The Sensation Seekers
m00020x8,The Telescopes
m00020x8,The Unthanks
m00020x8,The Wave Pictures
m00020x8,Working Men's Club
m00020x8,Yoko Ono/Plastic Ono Band
m00020xd,BC Camplight
m00020xd,Deerhunter
m00020xd,FaltyDL
m00020xd,Ian Daniel Kehoe
m00020xd,John Grant
m00020xd,Klein Zage
m00020xd,Lee Gamble
m00020xd,Lizzo
m00020xd,Mira Calix
m00020xd,Samuel Organ
m00020xd,Sharon Van Etten
m00020xd,Spielbergs
m00020xd,Ustad Saami
m00020xj,Inca Babies
m00020xj,Misty in Roots
m00020xj,The Big Pink
m00020xl,Air
m00020xl,Arcade Fire
m00020xl,Bonobo
m00020xl,Buzzcocks
m00020xl,Caribou
m00020xl,Charlotte Gainsbourg
m00020xl,Goat Girl
m00020xl,Julian Casablancas
m00020xl,Keb’ Mo’
m00020xl,Little Eva
m00020xl,Mercury Rev
m00020xl,Our Girl
m00020xl,Planningtorock
m00020xl,Stealing Sheep
m00020xl,Steely Dan
m00020xl,Suede
m00020xl,TV on the Radio
m00020xl,The Beths
m00020xl,The Pretenders
m00020xl,The Specials
m00020xl,The Teardrop Explodes
m00020xl,Thundercat
m00020xl,Unloved
m00020xn,999
m00020xn,Altern 8
m00020xn,Broken Bells
m00020xn,Chrome Sparks
m00020xn,Courtney Barnett
m00020xn,Curtis Mayfield
m00020xn,Desmond Dekker
m00020xn,Ezra Furman
m00020xn,Foster the People
m00020xn,Fun Lovin’ Criminals
m00020xn,Jakatta
m00020xn,KOKOKO!
m00020xn,Kings of Leon
m00020xn,Laura Marling
m00020xn,Little Dragon
m00020xn,Lizzo
m00020xn,Maribou State
m00020xn,Mogwai
m00020xn,Moses
m00020xn,Orchestral Manoeuvres in the Dark
m00020xn,Pavement
m00020xn,Propaganda
m00020xn,Róisín Murphy
m00020xn,Soundgarden
m00020xn,Tears for Fears
m00020xn,Teenage Fanclub
m00020xn,The Beatles
m00020xn,The Cardigans
m00020xn,The Cranberries
m00020xn,The Cure
m00020xn,The Fall
m00020xn,The Lottery Winners
m00020xn,The Orb
m00020xn,Tom Williams
m00021bm,"El Michels Affair, The Shacks & Lee Fields"
m00021bm,Anchorsong
m00021bm,Ann Peebles
m00021bm,Beats International
m00021bm,Bess Atwell
m00021bm,Betty Chung
m00021bm,Bibio
m00021bm,Bikini Kill
m00021bm,Cosha
m00021bm,DJ Shadow
m00021bm,Deerhunter
m00021bm,ESG
m00021bm,Eurythmics
m00021bm,Ex:Re
m00021bm,Hot Chip
m00021bm,Layo & Bushwacka!
m00021bm,Lykke Li
m00021bm,M83
m00021bm,Max Cooper
m00021bm,Mr Jukes
m00021bm,Nazz
m00021bm,Planningtorock
m00021bm,Regina Spektor
m00021bm,Rozi Plain
m00021bm,Santigold
m00021bm,Skinny Pelembe
m00021bm,Stealing Sheep
m00021bm,Steve Mason
m00021bm,The Chemical Brothers
m00021bm,The Cinematic Orchestra
m00021bm,The Flirtations
m00021bm,The Go! Team
m00021bm,Thundercat
m00021bm,Tim Hecker
m00021bm,Young Fathers
m00021bm,slowthai
m00021bm,tUnE-yArDs
m00021bp,Average White Band
m00021bp,Charlotte Gainsbourg
m00021bp,Courtney Barnett
m00021bp,David Bowie
m00021bp,Desperate Journalist
m00021bp,Diving Station
m00021bp,Eat
m00021bp,Ex:Re
m00021bp,FUR
m00021bp,Jacques
m00021bp,Japan
m00021bp,KOKOKO!
m00021bp,Little Dragon
m00021bp,Lizzo
m00021bp,Marion
m00021bp,Max Cooper
m00021bp,Mos Def
m00021bp,New Fast Automatic Daffodils
m00021bp,New Order
m00021bp,Nick Cave & The Bad Seeds
m00021bp,O.B.F.
m00021bp,Omni Trio
m00021bp,Pom Poko
m00021bp,Royal Blood
m00021bp,Róisín Murphy
m00021bp,Santigold
m00021bp,Shocking Blue
m00021bp,Soho
m00021bp,Starsailor
m00021bp,Steel Pulse
m00021bp,Steve Mason
m00021bp,The Chemical Brothers
m00021bp,The Lurkers
m00021bp,The Pretty Things
m00021bp,Working Men's Club
m00021br,Big Joanie
m00021br,Bill Nelson
m00021br,Callum Easter
m00021br,Cardiacs
m00021br,Deerhunter
m00021br,Denim
m00021br,Fairport Convention
m00021br,Feels
m00021br,Jon Spencer
m00021br,Keel Her
m00021br,Muddy Waters
m00021br,Neon Neon
m00021br,Nico
m00021br,Primal Scream
m00021br,Stealing Sheep
m00021br,The Associates
m00021br,The Meteors
m00021br,The Smiths
m00021br,The Stroppies
m00021br,The Wave Pictures
m00021br,Thomas Tantrum
m00021br,Tracyanne & Danny
m00021bt,3 South & Banana
m00021bt,62 Miles From Space
m00021bt,Art Ensemble of Chicago
m00021bt,Bassekou Kouyaté & Madera Limpia
m00021bt,Bongi & Judy
m00021bt,Caribou
m00021bt,Commy Bassey
m00021bt,Count Bishops
m00021bt,David McWilliams
m00021bt,Dean Wareham vs. Cheval Sombre
m00021bt,Gang of Four
m00021bt,Gemma Ray
m00021bt,Glenn And Christy
m00021bt,Green Seagull
m00021bt,Hannah Peel
m00021bt,Hidden Orchestra
m00021bt,Holy Esque-Television
m00021bt,Jess Ward
m00021bt,Judy Henske-Jerry Yester
m00021bt,Keith Hudson
m00021bt,Keith Seatman
m00021bt,Kel Assouf
m00021bt,Laugh
m00021bt,Le Super Homard
m00021bt,Lloyd Cole and the Commotions
m00021bt,Lord Lebby
m00021bt,Moonlight Benjamin
m00021bt,Night Beats
m00021bt,O Lake
m00021bt,Public Enemy
m00021bt,Roger Nichols & The Small Circle of Friends
m00021bt,Swamp Dogg
m00021bt,The Burning Hell
m00021bt,The June Brides
m00021bt,The Long Ryders
m00021bt,The Perfect English Weather
m00021bt,Toby Twirl
m00021bt,biG GRunt
m00021bw,Aleksi Perälä
m00021bw,Andrea
m00021bw,Berlinist
m00021bw,Bitstream
m00021bw,Daniel Avery
m00021bw,Inga Mauer & Hellboi
m00021bw,Isorinne
m00021bw,Lawrence English & Alessandro Cortini
m00021bw,Marie Davidson
m00021bw,Ossia
m00021bw,PSSU
m00021bw,Penelope Trappes
m00021by,Badly Drawn Boy
m00021by,Hipsway
m00021by,Laura Gibson
m00021by,The Specials
m00021c0,Bess Atwell
m00021c0,Bobby Womack
m00021c0,Courtney Barnett
m00021c0,D.D Dumbo
m00021c0,Django Django
m00021c0,Foo Fighters
m00021c0,John Grant
m00021c0,KOKOKO!
m00021c0,Little Dragon
m00021c0,Metronomy
m00021c0,Ms. Dynamite
m00021c0,Planningtorock
m00021c0,Roots Manuva
m00021c0,Santigold
m00021c0,Sparks
m00021c0,Stealing Sheep
m00021c0,T. Rex
m00021c0,The Bar‐Kays
m00021c0,The Chemical Brothers
m00021c0,The Stone Roses
m00021c0,Tom Williams
m00021c0,Traffic
m00021c0,Wreckless Eric
m00021c2,Aztec Camera
m00021c2,Beck
m00021c2,Bis
m00021c2,Daft Punk
m00021c2,Eric Donaldson
m00021c2,Everything Everything
m00021c2,Ex:Re
m00021c2,Friendly Fires
m00021c2,Guillemots
m00021c2,Hollie Cook
m00021c2,Holloways
m00021c2,Joe Smooth
m00021c2,Kelis
m00021c2,Kirsty MacColl
m00021c2,Le Tigre
m00021c2,Lucy Rose
m00021c2,Maribou State
m00021c2,Obongjayar
m00021c2,Our Girl
m00021c2,Paris Angels
m00021c2,Public Image Ltd
m00021c2,Savages
m00021c2,Skee-Lo
m00021c2,Stiff Little Fingers
m00021c2,The Beach Boys
m00021c2,The Cult
m00021c2,The Jam
m00021c2,The Specials
m00021c2,Thundercat
m00021c2,Unloved
m00021c2,Winston Surfshirt
m00021c2,Young Fathers
m00021c2,slowthai
m00021wk,Adrianne Lenker
m00021wk,Al Wilson
m00021wk,Broken Bells
m00021wk,Cake
m00021wk,Charlotte Gainsbourg
m00021wk,Chrome Sparks
m00021wk,Courtney Barnett
m00021wk,Craig Mack
m00021wk,Curtis Mayfield
m00021wk,Fatboy Slim
m00021wk,Frankie Knuckles
m00021wk,Friendly Fires
m00021wk,George Kranz
m00021wk,Gerry Rafferty
m00021wk,Grizzly Bear
m00021wk,Ice Cube
m00021wk,José González
m00021wk,Julia Holter
m00021wk,Kurt Vile
m00021wk,Little Dragon
m00021wk,Little Simz & Cleo Sol
m00021wk,Lizzo
m00021wk,Majken
m00021wk,Marie Davidson & Lamusa II
m00021wk,Noname
m00021wk,Ouzo Bazooka
m00021wk,Pom Poko
m00021wk,Prince
m00021wk,Public Enemy
m00021wk,Queen Latifah
m00021wk,Rotary Connection
m00021wk,Róisín Murphy
m00021wk,Röyksopp
m00021wk,Shamir
m00021wk,She & Him
m00021wk,Soul II Soul
m00021wk,Stealing Sheep
m00021wk,The Emotions
m00021wk,The Ethiopians
m00021wk,The Horrors
m00021wk,White Denim
m00021wm,Adrianne Lenker
m00021wm,Bran Van 3000
m00021wm,Echobelly
m00021wm,Fat White Family
m00021wm,Gang of Four
m00021wm,Giorgio Moroder
m00021wm,Julia Holter
m00021wm,King Bee
m00021wm,Kings of Leon
m00021wm,LCD Soundsystem
m00021wm,MC Tunes vs. 808 State
m00021wm,Maribou State
m00021wm,My Life Story
m00021wm,Paw
m00021wm,Pi Ja Ma
m00021wm,Planningtorock
m00021wm,Radiohead
m00021wm,Stealing Sheep
m00021wm,Talk Talk
m00021wm,The Beat
m00021wm,The Beths
m00021wm,The Clash
m00021wm,Tom Williams
m00021wm,Toots & The Maytals
m00021wm,Ultrasound
m00021wm,Working Men's Club
m00021wm,slowthai
m00021wp,Bilge Pump
m00021wp,Bob Dylan
m00021wp,Cardiacs
m00021wp,Fairport Convention
m00021wp,Fat White Family
m00021wp,Flat Worms
m00021wp,Germs
m00021wp,Harry Nilsson
m00021wp,Love
m00021wp,Pete & The Pirates
m00021wp,Queens of the Stone Age
m00021wp,Ramona King
m00021wp,Robert Forster
m00021wp,Small Faces
m00021wp,Snapped Ankles
m00021wp,The Jimi Hendrix Experience
m00021wp,The Meteors
m00021wp,The Wave Pictures
m00021wp,Weyes Blood
m00021wr,AC/DC
m00021wr,Amiri Baraka
m00021wr,Andrew Wasylyk
m00021wr,BIS
m00021wr,Bruxa Maria
m00021wr,Buffy Sainte-Marie
m00021wr,Cranebuilders
m00021wr,Crispy Ambulance
m00021wr,Daniel Brandt
m00021wr,David Shire
m00021wr,Desperate Journalist
m00021wr,Earl Brutus
m00021wr,Elena Setien
m00021wr,Ella Fitzgerald
m00021wr,Elvin Jones Trio
m00021wr,Gang of Four
m00021wr,Germs
m00021wr,Half Man Half Biscuit
m00021wr,Inwards
m00021wr,James Kirk
m00021wr,Jessica Pratt
m00021wr,Lord Kitchener
m00021wr,Marvin Gaye
m00021wr,Maurice Jarre
m00021wr,One Sided Horse And Stuart Major
m00021wr,Rodinia
m00021wr,Rustin Man
m00021wr,The Byrds
m00021wr,The Cinematic Orchestra
m00021wr,The Durutti Column
m00021wr,The Fifth Dimension
m00021wr,The Lemonheads
m00021wr,The Little Typists
m00021wr,The Pelicans
m00021wr,The Wave Pictures
m00021wt,Astral Cloud Ashes
m00021wt,Catfish and the Bottlemen
m00021wt,Earhart
m00021wt,Family Jools
m00021wt,Fat White Family
m00021wt,LOCKS
m00021wt,Oddity Road
m00021wt,Oh Maddie
m00021wt,Pi Ja Ma
m00021wt,Public Practice
m00021wt,Savage Mansion
m00021wt,Squid
m00021wt,The Murder Capital
m00021wt,Wild Nothing
m00021wt,Yak
m00021ww,Husky Rescue
m00021ww,Syncopation
m00021ww,The Stone Roses
m00021wy,Black Rebel Motorcycle Club
m00021wy,Chrome Sparks
m00021wy,David Bowie
m00021wy,Dizzee Rascal
m00021wy,Elastica
m00021wy,Ex:Re
m00021wy,Foals
m00021wy,James Brown
m00021wy,Kanye West
m00021wy,Lizzo
m00021wy,NZCA LINES
m00021wy,Nick Cave
m00021wy,Oasis
m00021wy,Our Girl
m00021wy,Saint Etienne
m00021wy,Secret Affair
m00021wy,Steve Mason
m00021wy,Tame Impala
m00021wy,The Fall
m00021wy,The Prodigy
m00021wy,The Specials
m00021wy,The Stranglers
m00021wy,Thundercat
m00021wy,Yeah Yeah Yeahs
m00021wy,Young Fathers
m00021x0,A Man Called Adam
m00021x0,Atmosphere
m00021x0,Ben Howard
m00021x0,Blood Red Shoes
m00021x0,Broken Bells
m00021x0,Charlotte Gainsbourg
m00021x0,Courtney Barnett
m00021x0,De La Soul
m00021x0,Doves
m00021x0,Elvis Costello & The Attractions
m00021x0,FUR
m00021x0,Fatback Band
m00021x0,Fine Young Cannibals
m00021x0,Gossip
m00021x0,James Blake
m00021x0,Kate Bush
m00021x0,Lemon Jelly
m00021x0,Little Dragon
m00021x0,M83
m00021x0,Massive Attack
m00021x0,Max Cooper
m00021x0,Methyl Ethel
m00021x0,Michael Kiwanuka
m00021x0,Róisín Murphy
m00021x0,Small Faces
m00021x0,Stealing Sheep
m00021x0,The Lemonheads
m00021x0,The Streets
m00021x0,The White Stripes
m00021x0,The Who
m00021x0,Unloved
m0002280,"James Blake, Moses Sumney & Metro Boomin"
m0002280,Aaliyah
m0002280,Boxed In
m0002280,Caribou
m0002280,Chaka Khan
m0002280,Charlotte Adigéry
m0002280,Ebo Taylor
m0002280,Ex:Re
m0002280,Greentea Peng
m0002280,Idris Muhammad
m0002280,Janet Jackson
m0002280,Jungle Brothers
m0002280,KOKOKO!
m0002280,Lizzo
m0002280,M.I.A.
m0002280,Maribou State
m0002280,Mr. Fingers
m0002280,Mr. Oizo
m0002280,Obongjayar
m0002280,Ohio Players
m0002280,Ouzo Bazooka
m0002280,Planningtorock
m0002280,Quando Quango
m0002280,Santigold
m0002280,Shannon
m0002280,Strong Asian Mothers
m0002280,Subjective
m0002280,Sylvester
m0002280,S’Express
m0002280,Tame Impala
m0002280,The Beths
m0002280,The Chemical Brothers
m0002280,The Cramps
m0002280,The Delgados
m0002280,Tori Amos
m0002280,Utah Saints
m0002280,William Onyeabor
m0002280,Yeah Yeah Yeahs
m0002280,Young Fathers
m0002280,slowthai
m0002282,Betty Davis
m0002282,Chrome Sparks
m0002282,Courtney Barnett
m0002282,De La Soul
m0002282,Ex:Re
m0002282,Goat Girl
m0002282,James Blake
m0002282,Jim James
m0002282,Julia Holter
m0002282,Keith Richards
m0002282,Ladyhawke
m0002282,Manic Street Preachers
m0002282,Maribou State
m0002282,Moby
m0002282,Nine Inch Nails
m0002282,Otis Redding
m0002282,Our Girl
m0002282,Parliament
m0002282,Planningtorock
m0002282,Pom Poko
m0002282,Roy Hamilton
m0002282,The Band
m0002282,The Kingsmen
m0002282,The Majors
m0002282,The Specials
m0002282,The Strokes
m0002282,The Teardrop Explodes
m0002282,Tom Waits
m0002282,Unloved
m0002282,Young Fathers
m0002282,slowthai
m0002284,Airhead
m0002284,Babylon Zoo
m0002284,Broken Bells
m0002284,Charlotte Gainsbourg
m0002284,Crows
m0002284,Curve
m0002284,DEVO
m0002284,Deltron 3030
m0002284,Depeche Mode
m0002284,Embrace
m0002284,Guru Josh
m0002284,James Blake
m0002284,LFO
m0002284,La Roux
m0002284,Lilys
m0002284,Lion
m0002284,Little Simz & Cleo Sol
m0002284,Lizzo
m0002284,Max Cooper
m0002284,Nat King Cole
m0002284,Neutral Milk Hotel
m0002284,Peter Bjorn and John
m0002284,Peter Doherty
m0002284,Public Enemy
m0002284,Róisín Murphy
m0002284,Scarce
m0002284,Snow
m0002284,Space
m0002284,Spielbergs
m0002284,Stereo MCs
m0002284,Steve Mason
m0002284,Stiltskin
m0002284,Sunsonic
m0002284,The Chemical Brothers
m0002284,The Ragga Twins
m0002284,The Slits
m0002284,The Wedding Present
m0002284,Thundercat
m0002284,World of Twist
m0002286,Amber Arcades
m0002286,Anderson .Paak
m0002286,Archie Shepp
m0002286,BEXEY
m0002286,Big Zuu
m0002286,Blinker And Moses
m0002286,Connan Mockasin
m0002286,Death Valley Girls
m0002286,George the Poet
m0002286,Girlpool
m0002286,HMLTD
m0002286,IDLES
m0002286,Indoor Pets
m0002286,Julia Holter
m0002286,Koffee
m0002286,Leon Thomas
m0002286,Lonnie Holley
m0002286,Objekt
m0002286,Skinny Girl Diet
m0002286,Sunflower Bean
m0002286,Sybille Baier
m0002286,Tei Shi
m0002286,The Blue Stones
m0002286,The Brian Jonestown Massacre
m0002286,The Limiñanas
m0002286,Thom Yorke
m0002288,Amit
m0002288,Aseity
m0002288,Black Taffy
m0002288,Cucina Povera
m0002288,DJ Raff
m0002288,DJ Sangeet
m0002288,Daphni
m0002288,Dawn Richard
m0002288,Ditti
m0002288,Elsa Hewitt
m0002288,FaltyDL
m0002288,Fatou Seidi Ghali
m0002288,Fitzroy North
m0002288,Garneau
m0002288,Helado Negro
m0002288,Jakuzi
m0002288,Jamie xx
m0002288,Jay Mitta
m0002288,Klein Zage
m0002288,Knxwledge
m0002288,Lealani
m0002288,Lorelle meets The Obsolete
m0002288,Mira Calix & Calix
m0002288,Muno
m0002288,Nicola Cruz
m0002288,Pedro Vian
m0002288,Povoa
m0002288,Quixosis
m0002288,Rina Mushonga
m0002288,Shanti Celeste & Hodge
m0002288,Shark Move
m0002288,Shiva Feshareki
m0002288,Ted Jasper
m0002288,The Spirit of the Beehive
m0002288,Thomas Bush
m0002288,Thomas Mapfumo
m0002288,Yves Jarvis
m0002288,ZIMT
m000228b,Little Walter
m000228b,Maze & Frankie Beverly
m000228d,Oysterband & June Tabor
m000228d,Oysterband
m000228d,Suede
m000228d,The Internet
m000228d,The Psychedelic Furs
m000228g,Adrianne Lenker
m000228g,Aswad
m000228g,Childish Gambino
m000228g,DJ Yoda
m000228g,EELS
m000228g,Empire of the Sun
m000228g,Everything but the Girl
m000228g,Florence + the Machine
m000228g,Gang of Four
m000228g,Jungle
m000228g,Kate Tempest
m000228g,Kurt Vile
m000228g,Maribou State
m000228g,Nicky Wire
m000228g,Obongjayar
m000228g,Pet Shop Boys
m000228g,Planningtorock
m000228g,Ramones
m000228g,Self Esteem
m000228g,Shirley Ellis
m000228g,Sigur Rós
m000228g,Stealing Sheep
m000228g,The Beths
m000228g,The Dandy Warhols
m000228g,The La’s
m000228g,The Stone Roses
m000228g,The Stroppies
m000228g,Thundercat
m000228g,Tom Petty and the Heartbreakers
m000228g,Tom Williams
m000228g,Villagers
m000228g,slowthai
m00022ty,Adrianne Lenker
m00022ty,Basement Jaxx
m00022ty,Billy Paul
m00022ty,Daft Punk
m00022ty,Echo & The Bunnymen
m00022ty,Eddie & The Hot Rods
m00022ty,Ex:Re
m00022ty,Four Tops
m00022ty,Garbage
m00022ty,Joey Ramone
m00022ty,Julian Cope
m00022ty,Kate Bush
m00022ty,Lizzo
m00022ty,New Radicals
m00022ty,No Doubt
m00022ty,Planningtorock
m00022ty,Slaves
m00022ty,The Beths
m00022ty,The Orielles
m00022ty,The Specials
m00022ty,The Staple Singers
m00022ty,The Waterboys
m00022ty,Thundercat
m00022ty,Tom Williams
m00022v0,Arthur Blythe
m00022v0,Emily King
m00022v0,Emma-Jean Thackray
m00022v0,Ezra Collective
m00022v0,Gary Bartz NTU Troop
m00022v0,Gary Bartz
m00022v0,Helado Negro
m00022v0,Kiefer
m00022v0,Kokoroko
m00022v0,Max Roach
m00022v0,Meshell Ndegeocello
m00022v0,Miles Davis
m00022v0,Mr. Mitch
m00022v0,Ornette Coleman
m00022v0,Polibio Mayorga
m00022v0,Rejoicer
m00022v0,Roy Hargrove Quintet
m00022v0,Tawiah
m00022v0,Taylor McFerrin
m00022v0,The Cinematic Orchestra
m00022v0,The Midnight Hour
m00022v0,Theon Cross
m00022v0,Yazmin Lacey
m00022v2,Alexis Evans
m00022v2,Amadou & Mariam
m00022v2,Aretha Franklin
m00022v2,Big Ella
m00022v2,Bill Withers
m00022v2,Brother Jack McDuff And David Newman
m00022v2,Casbah 73
m00022v2,Chain Reaction
m00022v2,Charles Earland
m00022v2,Cheryl Lynn
m00022v2,Conan The Selector
m00022v2,D/troit
m00022v2,Debra Anderson
m00022v2,Detroit Emeralds
m00022v2,Dr. Horse
m00022v2,Erma Franklin
m00022v2,Ethix
m00022v2,Fatback Band
m00022v2,Flevans
m00022v2,Hot 8 Brass Band
m00022v2,Incredible Bongo Band
m00022v2,Jack Hammer
m00022v2,Johnny Lytle
m00022v2,Kerbside Collection
m00022v2,Lance Ferguson's Rare Groove Spectrum
m00022v2,Liquid Soul
m00022v2,Maceo Parker
m00022v2,Mavis John
m00022v2,Mop Mop
m00022v2,Non Given
m00022v2,Peter Croce
m00022v2,Roy Ellis And Transilvanians
m00022v2,Smoove & Turrell
m00022v2,Stevie Wonder
m00022v2,The Kingstonians
m00022v2,The New Mastersounds
m00022v2,The Soul Kids
m00022v2,The Staple Singers
m00022v2,The Steptones
m00022v2,Toquinho
m00022v2,U.S. Navy Port Authority Soul Band
m00022v2,United Future Organization
m00022v2,Vessie Simmons
m00022v4,Andrew Bird
m00022v4,Apple of my Eye
m00022v4,BC Camplight
m00022v4,Beans on Toast
m00022v4,Caoilfhionn Rose
m00022v4,Cinnabar
m00022v4,Harbottle & Jonas
m00022v4,John Grant
m00022v4,Kid Creole and the Coconuts & Coati Mundi
m00022v4,Lau
m00022v4,Lewsberg
m00022v4,Leyla McCalla
m00022v4,Lizzo
m00022v4,Megsun
m00022v4,Michael Franti & Spearhead
m00022v4,Michael Franti
m00022v4,Moonlight Benjamin
m00022v4,Noël Coward
m00022v4,Planningtorock
m00022v4,Salif Keita
m00022v4,Sean Taylor
m00022v4,Sunder
m00022v4,T.V. Smith & Henry Rollins
m00022v4,Talitha Rise
m00022v4,The Disposable Heroes of Hiphoprisy
m00022v4,Vincent Burke
m00022v4,Vri & Beth Celyn
m00022v4,slowthai
m00022v6,Carmina Escobar
m00022v6,Catherine Lamb
m00022v6,Jason Grier
m00022v6,Jib Kidder
m00022v6,Julia Holter
m00022v6,Malini Sridharan
m00022v6,Olivia Block
m00022v6,Ramona Gonzalez
m00022v6,Simone Forti
m00022v6,Tiffany Ng & Laura Steenberge
m00022v8,David Bowie
m00022v8,Faces
m00022v8,Faron Young
m00022v8,Leo's Sunshipp
m00022v8,Osibisa
m00022v8,The Band
m00022v8,The Rolling Stones
m00022vb,Broken Bells
m00022vb,Charlotte Gainsbourg
m00022vb,FUR
m00022vb,Julia Holter
m00022vb,KOKOKO!
m00022vb,Kurt Vile
m00022vb,Little Dragon
m00022vb,Lizzo
m00022vb,Maribou State
m00022vb,Róisín Murphy
m00022vb,Santigold
m00022vb,Stealing Sheep
m00022vb,Steve Mason
m00022vb,The Chemical Brothers
m00022vb,The Prodigy
m00022vb,You Tell Me
m00022vb,Young Fathers
m00022vd,Alien Ant Farm
m00022vd,Madness
m00022vd,The Waterboys
m00022vd,WOLF
m00022vd,Young Husband
m00022vg,Al Barry & The Cimarons
m00022vg,Boniface
m00022vg,Common
m00022vg,Courtney Barnett
m00022vg,Dick Dale
m00022vg,Ex:Re
m00022vg,Grimes
m00022vg,Groove Armada
m00022vg,Gwenno
m00022vg,Julia Holter
m00022vg,Lizzo
m00022vg,Max Cooper
m00022vg,Mercury Rev
m00022vg,Neneh Cherry
m00022vg,New Order
m00022vg,Nicky Wire
m00022vg,Oasis
m00022vg,Planningtorock
m00022vg,Radiohead
m00022vg,Roxy Music
m00022vg,Rukhsana Merrise
m00022vg,Simple Minds
m00022vg,Songhoy Blues
m00022vg,Soul II Soul
m00022vg,Steve Mason
m00022vg,TVAM
m00022vg,Ten Tonnes
m00022vg,The Specials
m00022vj,"Crosby, Stills & Nash"
m00022vj,Bas Jan
m00022vj,Bob Dylan
m00022vj,Como Mamas
m00022vj,Cream
m00022vj,Delgres
m00022vj,Fontaines D.C.
m00022vj,Gerry Cinnamon
m00022vj,Glen Campbell
m00022vj,Ichi
m00022vj,John & Beverly Martyn
m00022vj,Judy Collins
m00022vj,Lonnie Donegan
m00022vj,MANUELA
m00022vj,Maggie Bell
m00022vj,Oasis
m00022vj,Paolo Nutini
m00022vj,Pictish Trail
m00022vj,Primal Scream
m00022vj,Red Hot Chili Pipers
m00022vj,Rozi Plain
m00022vj,Saltfishforty
m00022vj,The Associates
m00022vj,The Sensational Alex Harvey Band
m00022vj,Xabier Díaz
m00022vl,Aretha Franklin
m00022vl,Can
m00022vl,Cat Power
m00022vl,Hüsker Dü
m00022vl,J.J. Cale
m00022vl,Jim Reeves
m00022vl,Nina Simone
m00022vn,Abbey Lincoln & Max Roach
m00022vn,Bellowhead
m00022vn,Bryan Ferry
m00022vn,DJ Shadow & Little Dragon
m00022vn,Danny and the Champions of the World
m00022vn,David Bowie
m00022vn,David Fanshawe
m00022vn,Doves
m00022vn,Feist
m00022vn,Fémina
m00022vn,Grandaddy
m00022vn,Henry Mancini
m00022vn,Hollow Hand
m00022vn,Howe Gelb & M. Ward
m00022vn,Jefferson Airplane
m00022vn,Joe Jackson
m00022vn,Lead Belly
m00022vn,Manic Street Preachers
m00022vn,Moondog
m00022vn,Penguin Cafe Orchestra
m00022vn,Roxy Music
m00022vn,Rozi Plain
m00022vn,Rufus Thomas
m00022vn,The Dave Brubeck Quartet
m00022vn,The Passions
m00022vn,Tom Waits
m00022vq,Arthur Conley
m00022vq,Charlotte Adigéry
m00022vq,Elvis Costello & The Attractions
m00022vq,Imperial Daze
m00022vq,Joni Mitchell
m00022vq,Joy Division
m00022vq,Kraftwerk
m00022vq,LL Cool J
m00022vq,Max Cooper
m00022vq,Obongjayar
m00022vq,Pi Ja Ma
m00022vq,Psychedelic Porn Crumpets
m00022vq,R.E.M.
m00022vq,Radio Radio
m00022vq,Rina Mushonga
m00022vq,Samaran
m00022vq,Talking Heads
m00022vq,The Beat
m00022vq,The Beths
m00022vq,The Clash
m00022vq,The Human League
m00022vq,The Stroppies
m00022vq,Young Fathers
m00022vs,Ananda Shankar
m00022vs,Charlie Hunter Trio
m00022vs,Dexter Gordon
m00022vs,Eric B. & Rakim
m00022vs,GoGo Penguin
m00022vs,Grant Green
m00022vs,Herbie Hancock
m00022vs,Horace Silver
m00022vs,Jimmy Smith
m00022vs,John Coltrane
m00022vs,Lee Morgan
m00022vs,Lou Donaldson
m00022vs,Marlena Shaw
m00022vs,St. Germain
m00022vs,Thelonious Monk
m00022vs,Us3
m00022vv,Brigitte Bardot
m00022vv,Can
m00022vv,Caspar Brötzmann Massaker
m00022vv,Ela Stiles
m00022vv,Jesca Hoop
m00022vv,Jodi
m00022vv,Julia Holter
m00022vv,Kel Assouf
m00022vv,Kim Myhr
m00022vv,King Gizzard & The Lizard Wizard
